"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Superior Lunes y Miércoles","13 mar 2023, 05:12","13 mar 2023, 06:06","","Elevacion Laterales (Mancuerna)",,"",1,"normal",5,13,,,
"Superior Lunes y Miércoles","13 mar 2023, 05:12","13 mar 2023, 06:06","","Elevacion Laterales (Mancuerna)",,"",2,"normal",5,11,,,
"Faltante","10 mar 2023, 05:23","10 mar 2023, 06:01","","Curl de Muñeca Palmas arriba",,"",0,"normal",20,12,,,
"Faltante","10 mar 2023, 05:23","10 mar 2023, 06:01","","Curl de Muñeca Palmas arriba",,"",1,"normal",20,12,,,
"Faltante","10 mar 2023, 05:23","10 mar 2023, 06:01","","Curl de Muñeca Palmas arriba",,"",2,"normal",20,9,,,
"Faltante","10 mar 2023, 05:23","10 mar 2023, 06:01","","Russian Twist (Con Peso Añadido)",,"",0,"normal",15,12,,,
"Faltante","10 mar 2023, 05:23","10 mar 2023, 06:01","","Russian Twist (Con Peso Añadido)",,"",1,"normal",15,12,,,
"Faltante","10 mar 2023, 05:23","10 mar 2023, 06:01","","Russian Twist (Con Peso Añadido)",,"",2,"normal",15,12,,,
"Faltante","10 mar 2023, 05:23","10 mar 2023, 06:01","","Russian Twist (Con Peso Añadido)",,"",3,"normal",15,12,,,
"Faltante","10 mar 2023, 05:23","10 mar 2023, 06:01","","Remo Sentado con Cable",,"",0,"normal",45,12,,,
"Faltante","10 mar 2023, 05:23","10 mar 2023, 06:01","","Remo Sentado con Cable",,"",1,"normal",45,12,,,
"Faltante","10 mar 2023, 05:23","10 mar 2023, 06:01","","Remo Sentado con Cable",,"",2,"normal",40,10,,,
"Faltante","10 mar 2023, 05:23","10 mar 2023, 06:01","","Remo Sentado con Cable",,"",3,"normal",35,15,,,
"Faltante","10 mar 2023, 05:23","10 mar 2023, 06:01","","Dominada",,"",2,"normal",,4,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Sentadilla (Barra)",,"",0,"normal",40,12,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Sentadilla (Barra)",,"",1,"normal",40,12,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Sentadilla (Barra)",,"",2,"normal",35,12,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Sentadilla (Barra)",,"",3,"normal",35,12,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Peso Muerto (Barra)",,"",0,"normal",40,9,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Peso Muerto (Barra)",,"",1,"normal",40,9,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Peso Muerto (Barra)",,"",2,"normal",40,9,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Peso Muerto (Barra)",,"",3,"normal",40,9,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Curl de Piernas Acostado (Máquina)",,"",0,"normal",15,12,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Curl de Piernas Acostado (Máquina)",,"",1,"normal",15,12,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Curl de Piernas Acostado (Máquina)",,"",2,"normal",10,12,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Curl de Piernas Acostado (Máquina)",,"",3,"normal",10,12,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Empuje de Caderas (Barra)",,"",0,"normal",40,12,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Empuje de Caderas (Barra)",,"",1,"normal",40,10,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Empuje de Caderas (Barra)",,"",2,"normal",40,12,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Empuje de Caderas (Barra)",,"",3,"normal",40,12,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Elevación de Gemelos Sentado",,"",0,"normal",40,12,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Elevación de Gemelos Sentado",,"",1,"normal",40,12,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Elevación de Gemelos Sentado",,"",2,"normal",45,12,,,
"Pierna Martes y Jueves","9 mar 2023, 05:39","9 mar 2023, 06:48","","Elevación de Gemelos Sentado",,"",3,"normal",45,12,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Dominada",,"",0,"normal",,5,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Dominada",,"",1,"normal",,5,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Jalón al Pecho (Cable)",,"",0,"normal",55,12,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Jalón al Pecho (Cable)",,"",1,"normal",45,12,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Jalón al Pecho (Cable)",,"",2,"normal",45,12,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Jalón al Pecho (Cable)",,"",3,"normal",40,12,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Press de Banca (Mancuerna)",,"",0,"normal",15,12,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Press de Banca (Mancuerna)",,"",1,"normal",15,12,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Press de Banca (Mancuerna)",,"",2,"normal",15,12,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Press de Banca (Mancuerna)",,"",3,"normal",15,12,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Curl de Bíceps (Mancuerna)",,"",0,"normal",10,11,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Curl de Bíceps (Mancuerna)",,"",1,"normal",10,8,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Curl de Bíceps (Mancuerna)",,"",2,"normal",8,9,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Curl de Bíceps (Mancuerna)",,"",3,"normal",8,8,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Arnold Press (Mancuerna)",,"",0,"normal",12,12,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Arnold Press (Mancuerna)",,"",1,"normal",12,12,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Arnold Press (Mancuerna)",,"",2,"normal",10,10,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Arnold Press (Mancuerna)",,"",3,"normal",10,10,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Tríceps con Polea",,"",0,"normal",15,13,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Tríceps con Polea",,"",1,"normal",15,13,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Tríceps con Polea",,"",2,"normal",15,10,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Tríceps con Polea",,"",3,"normal",15,10,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Elevacion Laterales (Mancuerna)",,"",0,"normal",5,12,,,
"Superior Lunes y Miércoles","8 mar 2023, 05:25","8 mar 2023, 06:26","","Elevacion Laterales (Mancuerna)",,"",1,"normal",5,13,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Sentadilla (Barra)",,"",0,"normal",40,12,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Sentadilla (Barra)",,"",1,"normal",40,12,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Sentadilla (Barra)",,"",2,"normal",35,12,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Sentadilla (Barra)",,"",3,"normal",35,12,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Peso Muerto (Barra)",,"",0,"normal",40,12,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Peso Muerto (Barra)",,"",1,"normal",40,7,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Peso Muerto (Barra)",,"",2,"normal",40,7,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Peso Muerto (Barra)",,"",3,"normal",40,7,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Curl de Piernas Acostado (Máquina)",,"",0,"normal",15,11,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Curl de Piernas Acostado (Máquina)",,"",1,"normal",15,12,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Curl de Piernas Acostado (Máquina)",,"",2,"normal",10,12,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Curl de Piernas Acostado (Máquina)",,"",3,"normal",10,12,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Empuje de Caderas (Barra)",,"",0,"normal",40,12,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Empuje de Caderas (Barra)",,"",1,"normal",40,9,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Empuje de Caderas (Barra)",,"",2,"normal",40,9,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Empuje de Caderas (Barra)",,"",3,"normal",40,9,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Elevación de Gemelos Sentado",,"",0,"normal",40,12,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Elevación de Gemelos Sentado",,"",1,"normal",40,12,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Elevación de Gemelos Sentado",,"",2,"normal",40,12,,,
"Pierna Martes y Jueves","7 mar 2023, 05:28","7 mar 2023, 06:30","","Elevación de Gemelos Sentado",,"",3,"normal",40,12,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Dominada",,"",0,"normal",,5,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Dominada",,"",1,"normal",,5,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Jalón al Pecho (Cable)",,"",0,"normal",55,12,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Jalón al Pecho (Cable)",,"",1,"normal",45,12,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Jalón al Pecho (Cable)",,"",2,"normal",40,12,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Jalón al Pecho (Cable)",,"",3,"normal",40,10,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Press de Banca (Mancuerna)",,"",0,"normal",12,15,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Press de Banca (Mancuerna)",,"",1,"normal",12,14,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Press de Banca (Mancuerna)",,"",2,"normal",12,14,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Press de Banca (Mancuerna)",,"",3,"normal",12,14,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Curl de Bíceps (Mancuerna)",,"",0,"normal",12,7,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Curl de Bíceps (Mancuerna)",,"",1,"normal",12,7,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Curl de Bíceps (Mancuerna)",,"",2,"normal",10,7,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Curl de Bíceps (Mancuerna)",,"",3,"normal",7,8,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Arnold Press (Mancuerna)",,"",0,"normal",10,14,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Arnold Press (Mancuerna)",,"",1,"normal",12,12,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Arnold Press (Mancuerna)",,"",2,"normal",9,12,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Arnold Press (Mancuerna)",,"",3,"normal",8,12,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Tríceps con Polea",,"",0,"normal",15,12,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Tríceps con Polea",,"",1,"normal",15,12,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Tríceps con Polea",,"",2,"normal",10,15,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Tríceps con Polea",,"",3,"normal",10,14,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Elevacion Laterales (Mancuerna)",,"",0,"normal",5,12,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Elevacion Laterales (Mancuerna)",,"",1,"normal",5,12,,,
"Superior Lunes y Miércoles","6 mar 2023, 05:14","6 mar 2023, 06:26","","Elevacion Laterales (Mancuerna)",,"",2,"normal",5,9,,,
"Pierna Martes y Jueves","3 mar 2023, 05:39","3 mar 2023, 06:17","","Press de Piernas",,"",0,"normal",20,12,,,
"Pierna Martes y Jueves","3 mar 2023, 05:39","3 mar 2023, 06:17","","Press de Piernas",,"",1,"normal",20,12,,,
"Pierna Martes y Jueves","3 mar 2023, 05:39","3 mar 2023, 06:17","","Press de Piernas",,"",2,"normal",20,12,,,
"Pierna Martes y Jueves","3 mar 2023, 05:39","3 mar 2023, 06:17","","Press de Piernas",,"",3,"normal",20,12,,,
"Pierna Martes y Jueves","3 mar 2023, 05:39","3 mar 2023, 06:17","","Curl de Piernas Acostado (Máquina)",,"",0,"normal",10,12,,,
"Pierna Martes y Jueves","3 mar 2023, 05:39","3 mar 2023, 06:17","","Curl de Piernas Acostado (Máquina)",,"",1,"normal",10,2,,,
"Pierna Martes y Jueves","3 mar 2023, 05:39","3 mar 2023, 06:17","","Curl de Piernas Acostado (Máquina)",,"",2,"normal",10,10,,,
"Pierna Martes y Jueves","3 mar 2023, 05:39","3 mar 2023, 06:17","","Curl de Piernas Acostado (Máquina)",,"",3,"normal",5,12,,,
"Pierna Martes y Jueves","3 mar 2023, 05:39","3 mar 2023, 06:17","","Empuje de Caderas (Barra)",,"",0,"normal",,12,,,
"Pierna Martes y Jueves","3 mar 2023, 05:39","3 mar 2023, 06:17","","Elevación de Gemelos de Pie (Mancuerna)",,"",0,"normal",40,15,,,
"Pierna Martes y Jueves","3 mar 2023, 05:39","3 mar 2023, 06:17","","Elevación de Gemelos de Pie (Mancuerna)",,"",1,"normal",40,12,,,
"Pierna Martes y Jueves","3 mar 2023, 05:39","3 mar 2023, 06:17","","Elevación de Gemelos de Pie (Mancuerna)",,"",2,"normal",30,9,,,
"Pierna Martes y Jueves","3 mar 2023, 05:39","3 mar 2023, 06:17","","Elevación de Gemelos de Pie (Mancuerna)",,"",3,"normal",30,9,,,
"Faltante","2 mar 2023, 17:55","2 mar 2023, 18:38","","Curl de Muñeca Palmas arriba",,"",0,"normal",20,12,,,
"Faltante","2 mar 2023, 17:55","2 mar 2023, 18:38","","Curl de Muñeca Palmas arriba",,"",1,"normal",20,12,,,
"Faltante","2 mar 2023, 17:55","2 mar 2023, 18:38","","Curl de Muñeca Palmas arriba",,"",2,"normal",20,9,,,
"Faltante","2 mar 2023, 17:55","2 mar 2023, 18:38","","Russian Twist (Con Peso Añadido)",,"",0,"normal",10,12,,,
"Faltante","2 mar 2023, 17:55","2 mar 2023, 18:38","","Russian Twist (Con Peso Añadido)",,"",1,"normal",10,12,,,
"Faltante","2 mar 2023, 17:55","2 mar 2023, 18:38","","Russian Twist (Con Peso Añadido)",,"",2,"normal",20,12,,,
"Faltante","2 mar 2023, 17:55","2 mar 2023, 18:38","","Remo Sentado con Cable",,"",0,"normal",45,12,,,
"Faltante","2 mar 2023, 17:55","2 mar 2023, 18:38","","Remo Sentado con Cable",,"",1,"normal",45,10,,,
"Faltante","2 mar 2023, 17:55","2 mar 2023, 18:38","","Remo Sentado con Cable",,"",2,"normal",40,12,,,
"Faltante","2 mar 2023, 17:55","2 mar 2023, 18:38","","Dominada",,"",0,"normal",,5,,,
"Faltante","2 mar 2023, 17:55","2 mar 2023, 18:38","","Dominada",,"",1,"normal",,5,,,
"Faltante","2 mar 2023, 17:55","2 mar 2023, 18:38","","Dominada",,"",2,"normal",,4,,,
"Faltante","2 mar 2023, 17:55","2 mar 2023, 18:38","","Curl de Piernas Acostado (Máquina)",,"",0,"normal",10,8,,,
"Faltante","2 mar 2023, 17:55","2 mar 2023, 18:38","","Curl de Piernas Acostado (Máquina)",,"",1,"normal",10,10,,,
"Faltante","2 mar 2023, 17:55","2 mar 2023, 18:38","","Curl de Piernas Acostado (Máquina)",,"",2,"normal",10,12,,,
"Superior Lunes y Miércoles","1 mar 2023, 05:20","1 mar 2023, 06:25","","Jalón al Pecho (Cable)",,"",0,"normal",22.5,12,,,
"Superior Lunes y Miércoles","1 mar 2023, 05:20","1 mar 2023, 06:25","","Jalón al Pecho (Cable)",,"",1,"normal",22.5,12,,,
"Superior Lunes y Miércoles","1 mar 2023, 05:20","1 mar 2023, 06:25","","Jalón al Pecho (Cable)",,"",2,"normal",22.5,12,,,
"Superior Lunes y Miércoles","1 mar 2023, 05:20","1 mar 2023, 06:25","","Jalón al Pecho (Cable)",,"",3,"normal",,12,,,
"Superior Lunes y Miércoles","1 mar 2023, 05:20","1 mar 2023, 06:25","","Press de Banca (Mancuerna)",,"",0,"normal",12,12,,,
"Superior Lunes y Miércoles","1 mar 2023, 05:20","1 mar 2023, 06:25","","Press de Banca (Mancuerna)",,"",1,"normal",12,12,,,
"Superior Lunes y Miércoles","1 mar 2023, 05:20","1 mar 2023, 06:25","","Press de Banca (Mancuerna)",,"",2,"normal",12,12,,,
"Superior Lunes y Miércoles","1 mar 2023, 05:20","1 mar 2023, 06:25","","Press de Banca (Mancuerna)",,"",3,"normal",12,12,,,
"Superior Lunes y Miércoles","1 mar 2023, 05:20","1 mar 2023, 06:25","","Curl con Barra EZ",,"",0,"normal",20,12,,,
